Anno,ISTAT_COD,PROVINCIA,COMUNE,ISTAT_RER,ISTAT_PROV,ISTAT_COM,LATITUDE,LONGITUDE,Abitanti,PP,CS,altro,C,E,CdR,R.S.A.,COM.DOM.,COM.COM.,Macro,Rifiuto1,Rifiuto2,EER,TOTALE(Kg)
2022,08033049,PC,Alta Val Tidone,08,033,049,"44,90746333","9,339346667",2.918,,272.295,,,,226.820,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Verde,Scarti vegetali derivanti dalla manutenzione del verde,200201,499.115
2022,08033049,PC,Alta Val Tidone,08,033,049,"44,90746333","9,339346667",2.918,71.490,,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Carta e cartone,Carta e cartone,200101,71.490
2022,08033049,PC,Alta Val Tidone,08,033,049,"44,90746333","9,339346667",2.918,,,42.335,,,20.402,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Carta e cartone,Imballaggi in carta e cartone,150101,62.737
2022,08033049,PC,Alta Val Tidone,08,033,049,"44,90746333","9,339346667",2.918,,109.140,64.147,,,13.760,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Vetro,Imballaggi in vetro,150107,187.047
2022,08033049,PC,Alta Val Tidone,08,033,049,"44,90746333","9,339346667",2.918,,,,,,30,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Contenitori TFC,Imballaggi contenenti sostanze pericolose,150110,30
2022,08033049,PC,Alta Val Tidone,08,033,049,"44,90746333","9,339346667",2.918,,,,,,40,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Contenitori TFC,Imballaggi metallici contenenti sostanze pericolose,150111,40
2022,08033049,PC,Alta Val Tidone,08,033,049,"44,90746333","9,339346667",2.918,,,,,,6.293,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,RAEE pericolosi,200135,6.293
2022,08033049,PC,Alta Val Tidone,08,033,049,"44,90746333","9,339346667",2.918,,,,,,17.577,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,RAEE non pericolosi,200136,17.577
2022,08033049,PC,Alta Val Tidone,08,033,049,"44,90746333","9,339346667",2.918,,,,,,56,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,RAEE neon,200121,56
2022,08033049,PC,Alta Val Tidone,08,033,049,"44,90746333","9,339346667",2.918,,,,,,7.030,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,RAEE con CFC,200123,7.030
2022,08033049,PC,Alta Val Tidone,08,033,049,"44,90746333","9,339346667",2.918,,,,,,250,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Oli e grassi commestibili,Oli e grassi commestibili,200125,250
2022,08033049,PC,Alta Val Tidone,08,033,049,"44,90746333","9,339346667",2.918,,,,,,400,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Oli e grassi minerali,Oli e grassi minerali,200126,400
2022,08033049,PC,Alta Val Tidone,08,033,049,"44,90746333","9,339346667",2.918,,,,,,2.088,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),"Vernici, inchiostri, adesivi e resine","Vernici, inchiostri, adesivi e resine pericolosi",200127,2.088
2022,08033049,PC,Alta Val Tidone,08,033,049,"44,90746333","9,339346667",2.918,,,,,,145,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Farmaci,Farmaci e medicinali scaduti non pericolosi,200132,145
2022,08033049,PC,Alta Val Tidone,08,033,049,"44,90746333","9,339346667",2.918,,,,,,95,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Altri rifiuti,Filtri dell'olio,160107,95
2022,08033049,PC,Alta Val Tidone,08,033,049,"44,90746333","9,339346667",2.918,,,,,,85.696,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Legno,Legno,200138,85.696
2022,08033049,PC,Alta Val Tidone,08,033,049,"44,90746333","9,339346667",2.918,359.480,496.595,850,,,,,,,RIFIUTI URBANI INDIFFERENZIATI (DM 26/05/16),Rifiuti urbani non differenziati,Rifiuti urbani non differenziati,200301,856.925
2022,08033049,PC,Alta Val Tidone,08,033,049,"44,90746333","9,339346667",2.918,,,640,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Spazzamento strade a recupero,Spazzamento strade avviato a recupero,200303,640
2022,08033049,PC,Alta Val Tidone,08,033,049,"44,90746333","9,339346667",2.918,,,,,,198.225,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Ingombranti a recupero,Rifiuti ingombranti avviato a recupero,200307,198.225
2022,08033049,PC,Alta Val Tidone,08,033,049,"44,90746333","9,339346667",2.918,,,,,,36.160,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Metalli ferrosi,Metalli ferrosi,200140,36.160
2022,08033049,PC,Alta Val Tidone,08,033,049,"44,90746333","9,339346667",2.918,,58.890,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Multimateriale,Imballaggi misti (PLASTICA+FERRO+ALLUMINIO),150106,58.890
2022,08034001,PR,Albareto,08,034,001,"44,43435","9,70032",2.106,,77.520,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Carta e cartone,Carta e cartone,200101,77.520
2022,08034001,PR,Albareto,08,034,001,"44,43435","9,70032",2.106,,,,,,75.240,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Legno,Raccolta Comunale - Legno,200138,75.240
2022,08034001,PR,Albareto,08,034,001,"44,43435","9,70032",2.106,,,,,,84.780,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Metalli ferrosi,Raccolta Comunale - Metalli ferrosi,200140,84.780
2022,08034001,PR,Albareto,08,034,001,"44,43435","9,70032",2.106,,173.081,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Multimateriale,Imballaggi misti (VETRO+PLASTICA+FERRO+ALLUMINIO),150106,173.081
2022,08034001,PR,Albareto,08,034,001,"44,43435","9,70032",2.106,,,,,,210,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,Raccolta Comunale - RAEE neon,200121,210
2022,08034001,PR,Albareto,08,034,001,"44,43435","9,70032",2.106,,,,,,4.000,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,Raccolta Comunale - RAEE con CFC,200123,4.000
2022,08034001,PR,Albareto,08,034,001,"44,43435","9,70032",2.106,,,,,,3.990,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,Raccolta Comunale - RAEE pericolosi,200135,3.990
2022,08034001,PR,Albareto,08,034,001,"44,43435","9,70032",2.106,,,,,,7.861,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,Raccolta Comunale - RAEE non pericolosi,200136,7.861
2022,08034001,PR,Albareto,08,034,001,"44,43435","9,70032",2.106,,7.385,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Tessili,Raccolta Comunale - Indumenti smessi e abbigliamento usato,200110,7.385
2022,08034001,PR,Albareto,08,034,001,"44,43435","9,70032",2.106,,,,,,46.780,,,,RIFIUTI URBANI INDIFFERENZIATI (DM 26/05/16),Ingombranti a smaltimento,Raccolta Comunale - Rifiuti ingombranti avviato a smaltimento,200307,46.780
2022,08034001,PR,Albareto,08,034,001,"44,43435","9,70032",2.106,,623.529,,,,,,,,RIFIUTI URBANI INDIFFERENZIATI (DM 26/05/16),Rifiuti urbani non differenziati,Raccolta Comunale - Rifiuti urbani non differenziati,200301,623.529
2022,08034002,PR,Bardi,08,034,002,"44,61862","9,71005",2.050,,,,,,13.480,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Altri rifiuti,Raccolta Comunale - Pneumatici fuori uso da utenze domestiche,160103,13.480
2022,08034002,PR,Bardi,08,034,002,"44,61862","9,71005",2.050,,,,,,66.540,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Carta e cartone,Raccolta Comunale - Carta e cartone,200101,66.540
2022,08034002,PR,Bardi,08,034,002,"44,61862","9,71005",2.050,,,,,,33.940,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Legno,Raccolta Comunale - Legno,200138,33.940
2022,08034002,PR,Bardi,08,034,002,"44,61862","9,71005",2.050,,,,,,47.760,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Metalli ferrosi,Raccolta Comunale - Metalli ferrosi,200140,47.760
2022,08034007,PR,Busseto,08,034,007,"44,95869","10,06045",6.834,,,,,,200,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Detergenti,Detergenti contenenti sostanze pericolose,200129,200
2022,08034007,PR,Busseto,08,034,007,"44,95869","10,06045",6.834,,,749,,,69,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Farmaci,Farmaci e medicinali scaduti non pericolosi,200132,818
2022,08034007,PR,Busseto,08,034,007,"44,95869","10,06045",6.834,,,,,,4.060,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Altri rifiuti,Pneumatici fuori uso da utenze domestiche,160103,4.060
2022,08034007,PR,Busseto,08,034,007,"44,95869","10,06045",6.834,,,,,,187.760,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Legno,Legno,200138,187.760
2022,08034007,PR,Busseto,08,034,007,"44,95869","10,06045",6.834,519.150,,,,,,,,,RIFIUTI URBANI INDIFFERENZIATI (DM 26/05/16),Rifiuti urbani non differenziati,Rifiuti urbani non differenziati,200301,519.150
2022,08034007,PR,Busseto,08,034,007,"44,95869","10,06045",6.834,,,79.040,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Spazzamento strade a recupero,Spazzamento strade avviato a recupero,200303,79.040
2022,08034007,PR,Busseto,08,034,007,"44,95869","10,06045",6.834,,,,,,212.300,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Ingombranti a recupero,Rifiuti ingombranti avviato a recupero,200307,212.300
2022,08034007,PR,Busseto,08,034,007,"44,95869","10,06045",6.834,,,,,,30.560,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Metalli ferrosi,Metalli ferrosi,200140,30.560
2022,08034007,PR,Busseto,08,034,007,"44,95869","10,06045",6.834,,,,,,,83.720,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Carta e cartone,"art.238,c.10,D.Lgs.152/06 - Imballaggi in carta e cartone",150101,83.720
2022,08034007,PR,Busseto,08,034,007,"44,95869","10,06045",6.834,293.530,,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Multimateriale,Imballaggi misti (PLASTICA+FERRO+ALLUMINIO),150106,293.530
2022,08034007,PR,Busseto,08,034,007,"44,95869","10,06045",6.834,,,,,,,13.950,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Multimateriale,"art.238,c.10,D.Lgs.152/06 - Imballaggi misti",150106,13.950
2022,08034007,PR,Busseto,08,034,007,"44,95869","10,06045",6.834,,272,,,,345,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Batterie e accumulatori,PILE,200134,617
2022,08034007,PR,Busseto,08,034,007,"44,95869","10,06045",6.834,,,,,,,2.040,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Carta e cartone,UTENZE ND COMPLETAMENTE fuori servizio - Imballaggi in carta e cartone,150101,2.040
2022,08034007,PR,Busseto,08,034,007,"44,95869","10,06045",6.834,,,,,,,2.440,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Legno,UTENZE ND COMPLETAMENTE fuori servizio - Imballaggi in legno,150103,2.440
2022,08034007,PR,Busseto,08,034,007,"44,95869","10,06045",6.834,,,,,,,1.020,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Plastica,UTENZE ND COMPLETAMENTE fuori servizio - Imballaggi in plastica,150102,1.020
2022,08034002,PR,Bardi,08,034,002,"44,61862","9,71005",2.050,,84.800,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Multimateriale,Raccolta Comunale - Imballaggi misti (VETRO+FERRO+ALLUMINIO),150106,84.800
2022,08034002,PR,Bardi,08,034,002,"44,61862","9,71005",2.050,,,,,,80,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Oli e grassi commestibili,Raccolta Comunale - Oli e grassi commestibili,200125,80
2022,08034002,PR,Bardi,08,034,002,"44,61862","9,71005",2.050,,,,,,29.110,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Plastica,Raccolta Comunale - Imballaggi in plastica,150102,29.110
2022,08034002,PR,Bardi,08,034,002,"44,61862","9,71005",2.050,,,,,,7.340,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,Raccolta Comunale - RAEE con CFC,200123,7.340
2022,08034002,PR,Bardi,08,034,002,"44,61862","9,71005",2.050,,,,,,3.845,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,Raccolta Comunale - RAEE pericolosi,200135,3.845
2022,08034002,PR,Bardi,08,034,002,"44,61862","9,71005",2.050,,,,,,3.790,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,Raccolta Comunale - RAEE non pericolosi,200136,3.790
2022,08034002,PR,Bardi,08,034,002,"44,61862","9,71005",2.050,,7.894,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Tessili,Raccolta Comunale - Indumenti smessi e abbigliamento usato,200110,7.894
2022,08034002,PR,Bardi,08,034,002,"44,61862","9,71005",2.050,,,,,,74.240,,,,RIFIUTI URBANI INDIFFERENZIATI (DM 26/05/16),Ingombranti a smaltimento,Raccolta Comunale - Rifiuti ingombranti avviato a smaltimento,200307,74.240
2022,08034002,PR,Bardi,08,034,002,"44,61862","9,71005",2.050,,701.260,,,,,,,,RIFIUTI URBANI INDIFFERENZIATI (DM 26/05/16),Rifiuti urbani non differenziati,Raccolta Comunale - Rifiuti urbani non differenziati,200301,701.260
2022,08034003,PR,Bedonia,08,034,003,"44,52602","9,57918",3.132,103.620,,,,,68.500,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Carta e cartone,Raccolta Comunale - Carta e cartone,200101,172.120
2022,08034003,PR,Bedonia,08,034,003,"44,52602","9,57918",3.132,,,,,,71.880,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Legno,Raccolta Comunale - Legno,200138,71.880
2022,08034003,PR,Bedonia,08,034,003,"44,52602","9,57918",3.132,,,,,,207.010,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Metalli ferrosi,Raccolta Comunale - Metalli ferrosi,200140,207.010
2022,08034003,PR,Bedonia,08,034,003,"44,52602","9,57918",3.132,84.780,,,,,14.120,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Plastica,Raccolta Comunale - Imballaggi in plastica,150102,98.900
2022,08034003,PR,Bedonia,08,034,003,"44,52602","9,57918",3.132,,,,,,10.120,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,Raccolta Comunale - RAEE con CFC,200123,10.120
2022,08034003,PR,Bedonia,08,034,003,"44,52602","9,57918",3.132,,,,,,4.985,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,Raccolta Comunale - RAEE pericolosi,200135,4.985
2022,08034003,PR,Bedonia,08,034,003,"44,52602","9,57918",3.132,,,,,,14.048,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,Raccolta Comunale - RAEE non pericolosi,200136,14.048
2022,08034003,PR,Bedonia,08,034,003,"44,52602","9,57918",3.132,,5.257,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Tessili,Raccolta Comunale - Indumenti smessi e abbigliamento usato,200110,5.257
2022,08034003,PR,Bedonia,08,034,003,"44,52602","9,57918",3.132,177.780,,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Umido,Raccolta Comunale - Frazione organica umida domestica,200108,177.780
2022,08034003,PR,Bedonia,08,034,003,"44,52602","9,57918",3.132,,,,,,35.640,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Verde,Raccolta Comunale - Scarti vegetali derivanti dalla manutenzione del verde,200201,35.640
2022,08034003,PR,Bedonia,08,034,003,"44,52602","9,57918",3.132,,180.320,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Vetro,Raccolta Comunale - Imballaggi in vetro,150107,180.320
2022,08034003,PR,Bedonia,08,034,003,"44,52602","9,57918",3.132,,,,,,129.320,,,,RIFIUTI URBANI INDIFFERENZIATI (DM 26/05/16),Ingombranti a smaltimento,Raccolta Comunale - Rifiuti ingombranti avviato a smaltimento,200307,129.320
2022,08034003,PR,Bedonia,08,034,003,"44,52602","9,57918",3.132,234.710,359.330,,,,,,,,RIFIUTI URBANI INDIFFERENZIATI (DM 26/05/16),Rifiuti urbani non differenziati,Raccolta Comunale - Rifiuti urbani non differenziati,200301,594.040
2022,08034004,PR,Berceto,08,034,004,"44,53023","9,97615",1.994,,,,,,,,,73.390,COMPOSTAGGIO DI COMUNITA' (DM 266/16),Compostaggio di Comunità - UMIDO,Compostaggio di Comunità - UMIDO,200108,73.390
2022,08034004,PR,Berceto,08,034,004,"44,53023","9,97615",1.994,,42.940,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Verde,Scarti vegetali derivanti dalla manutenzione del verde,200201,42.940
2022,08034004,PR,Berceto,08,034,004,"44,53023","9,97615",1.994,114.310,,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Carta e cartone,Carta e cartone,200101,114.310
2022,08034004,PR,Berceto,08,034,004,"44,53023","9,97615",1.994,378.260,,,,,,,,,RIFIUTI URBANI INDIFFERENZIATI (DM 26/05/16),Rifiuti urbani non differenziati,Rifiuti urbani non differenziati,200301,378.260
2022,08034004,PR,Berceto,08,034,004,"44,53023","9,97615",1.994,,,7.480,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Spazzamento strade a recupero,Spazzamento strade avviato a recupero,200303,7.480
2022,08034004,PR,Berceto,08,034,004,"44,53023","9,97615",1.994,,,,,,643,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Batterie e accumulatori,Raccolta Comunale - Batterie ed accumulatori pericolosi,200133,643
2022,08034004,PR,Berceto,08,034,004,"44,53023","9,97615",1.994,2.240,,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Carta e cartone,Raccolta Comunale - Carta e cartone,200101,2.240
2022,08034004,PR,Berceto,08,034,004,"44,53023","9,97615",1.994,,,,,,265,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Contenitori TFC,Raccolta Comunale - Imballaggi contenenti sostanze pericolose,150110,265
2022,08034004,PR,Berceto,08,034,004,"44,53023","9,97615",1.994,,46,,,,146,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Farmaci,Raccolta Comunale - Farmaci e medicinali scaduti non pericolosi,200132,192
2022,08034004,PR,Berceto,08,034,004,"44,53023","9,97615",1.994,,,,,,52.980,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Legno,Raccolta Comunale - Legno,200138,52.980
2022,08034004,PR,Berceto,08,034,004,"44,53023","9,97615",1.994,,,,,,16.480,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Metalli ferrosi,Raccolta Comunale - Metalli ferrosi,200140,16.480
2022,08034004,PR,Berceto,08,034,004,"44,53023","9,97615",1.994,103.040,,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Multimateriale,Imballaggi misti (PLASTICA+FERRO+ALLUMINIO),150106,103.040
2022,08034004,PR,Berceto,08,034,004,"44,53023","9,97615",1.994,1.460,,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Multimateriale,Raccolta Comunale - Imballaggi misti (PLASTICA+FERRO+ALLUMINIO),150106,1.460
2022,08034004,PR,Berceto,08,034,004,"44,53023","9,97615",1.994,,220,,,,500,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Oli e grassi commestibili,Raccolta Comunale - Oli e grassi commestibili,200125,720
2022,08034004,PR,Berceto,08,034,004,"44,53023","9,97615",1.994,,,,,,380,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Oli e grassi minerali,Raccolta Comunale - Oli e grassi minerali,200126,380
2022,08034004,PR,Berceto,08,034,004,"44,53023","9,97615",1.994,,,,,,60,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,Raccolta Comunale - RAEE neon,200121,60
2022,08034004,PR,Berceto,08,034,004,"44,53023","9,97615",1.994,,,,,,5.156,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,Raccolta Comunale - RAEE con CFC,200123,5.156
2022,08034004,PR,Berceto,08,034,004,"44,53023","9,97615",1.994,,,,,,4.762,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,Raccolta Comunale - RAEE pericolosi,200135,4.762
2022,08034004,PR,Berceto,08,034,004,"44,53023","9,97615",1.994,,,,,,12.135,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,Raccolta Comunale - RAEE non pericolosi,200136,12.135
2022,08034004,PR,Berceto,08,034,004,"44,53023","9,97615",1.994,,8.732,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Tessili,Raccolta Comunale - Indumenti smessi e abbigliamento usato,200110,8.732
2022,08034004,PR,Berceto,08,034,004,"44,53023","9,97615",1.994,,,,,,72,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Toner,Raccolta Comunale - Cartucce e toner per stampa,160216,72
2022,08034004,PR,Berceto,08,034,004,"44,53023","9,97615",1.994,53.514,,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Umido,Raccolta Comunale - Frazione organica umida domestica,200108,53.514
2022,08034004,PR,Berceto,08,034,004,"44,53023","9,97615",1.994,,,20.200,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Verde,Raccolta Comunale - Scarti vegetali derivanti dalla manutenzione del verde,200201,20.200
2022,08034004,PR,Berceto,08,034,004,"44,53023","9,97615",1.994,,,,,,1.570,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),"Vernici, inchiostri, adesivi e resine","Raccolta Comunale - Vernici, inchiostri, adesivi e resine pericolosi",200127,1.570
2022,08034004,PR,Berceto,08,034,004,"44,53023","9,97615",1.994,,201.300,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Vetro,Raccolta Comunale - Imballaggi in vetro,150107,201.300
2022,08034004,PR,Berceto,08,034,004,"44,53023","9,97615",1.994,,,,,,45.880,,,,RIFIUTI URBANI INDIFFERENZIATI (DM 26/05/16),Ingombranti a smaltimento,Raccolta Comunale - Rifiuti ingombranti avviato a smaltimento,200307,45.880
2022,08034004,PR,Berceto,08,034,004,"44,53023","9,97615",1.994,11.400,,,,,,,,,RIFIUTI URBANI INDIFFERENZIATI (DM 26/05/16),Rifiuti urbani non differenziati,Raccolta Comunale - Rifiuti urbani non differenziati,200301,11.400
2022,08034004,PR,Berceto,08,034,004,"44,53023","9,97615",1.994,,185,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Batterie e accumulatori,PILE,200134,185
2022,08034004,PR,Berceto,08,034,004,"44,53023","9,97615",1.994,,,,,,75,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Contenitori TFC,Raccolta Comunale - Imballaggi metallici contenenti sostanze pericolose,150111,75
2022,08034004,PR,Berceto,08,034,004,"44,53023","9,97615",1.994,,,,,,70,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Detergenti,Raccolta Comunale - Detergenti contenenti sostanze pericolose,200129,70
2022,08034004,PR,Berceto,08,034,004,"44,53023","9,97615",1.994,,,,,,50,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Acidi,Raccolta Comunale - Acidi,200114,50
2022,08034005,PR,Bore,08,034,005,"44,71136","9,81625",647,,,,,,,,,6.000,COMPOSTAGGIO DI COMUNITA' (DM 266/16),Compostaggio di Comunità - UMIDO,Compostaggio di Comunità - UMIDO,200108,6.000
2022,08034005,PR,Bore,08,034,005,"44,71136","9,81625",647,,,,,,3.200,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Altri rifiuti,Raccolta Comunale - Pneumatici fuori uso da utenze domestiche,160103,3.200
2022,08034005,PR,Bore,08,034,005,"44,71136","9,81625",647,,24.960,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Carta e cartone,Raccolta Comunale - Carta e cartone,200101,24.960
2022,08034005,PR,Bore,08,034,005,"44,71136","9,81625",647,,,,,,12.000,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Ingombranti a recupero,Raccolta Comunale - Rifiuti ingombranti avviato a recupero,200307,12.000
2022,08034005,PR,Bore,08,034,005,"44,71136","9,81625",647,,,,,,15.180,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Legno,Raccolta Comunale - Legno,200138,15.180
2022,08034005,PR,Bore,08,034,005,"44,71136","9,81625",647,,,,,,9.100,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Metalli ferrosi,Raccolta Comunale - Metalli ferrosi,200140,9.100
2022,08034005,PR,Bore,08,034,005,"44,71136","9,81625",647,,65.680,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Multimateriale,Raccolta Comunale - Imballaggi misti (VETRO+PLASTICA+FERRO+ALLUMINIO),150106,65.680
2022,08034005,PR,Bore,08,034,005,"44,71136","9,81625",647,,,,,,1.100,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,Raccolta Comunale - RAEE con CFC,200123,1.100
2022,08034005,PR,Bore,08,034,005,"44,71136","9,81625",647,,,,,,3.600,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,Raccolta Comunale - RAEE pericolosi,200135,3.600
2022,08034005,PR,Bore,08,034,005,"44,71136","9,81625",647,,,,,,1.600,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,Raccolta Comunale - RAEE non pericolosi,200136,1.600
2022,08034005,PR,Bore,08,034,005,"44,71136","9,81625",647,,4.351,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Tessili,Raccolta Comunale - Indumenti smessi e abbigliamento usato,200110,4.351
2022,08034005,PR,Bore,08,034,005,"44,71136","9,81625",647,,242.940,,,,,,,,RIFIUTI URBANI INDIFFERENZIATI (DM 26/05/16),Rifiuti urbani non differenziati,Raccolta Comunale - Rifiuti urbani non differenziati,200301,242.940
2022,08034006,PR,Borgo Val di Taro,08,034,006,"44,50166","9,80077",6.764,317.406,,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Umido,Frazione organica umida domestica,200108,317.406
2022,08034006,PR,Borgo Val di Taro,08,034,006,"44,50166","9,80077",6.764,,131.920,,,,312.150,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Verde,Scarti vegetali derivanti dalla manutenzione del verde,200201,444.070
